event_id,entity_id,entity_type,timestamp,predicted_attack_type,attack_confidence,sequence_reconstruction_error,sequence_anomaly_component,behavior_deviation_component,attack_confidence_component,device_novelty_component,historical_context_component,risk_score,has_sequence_context,hybrid_anomaly_score,risk_level
EVT-0017483,USER_037,human_user,2026-06-26 12:35:13.735877,normal,0.00020545721,0.21412749588489532,7.59,9.56,0.0,0.2,0.0,17.35,True,0.34199703749373556,LOW
EVT-0017484,USER_053,human_user,2026-06-26 12:35:38.622620,normal,0.00025886297,0.2280694842338562,8.08,7.29,0.01,0.17,0.0,15.55,True,0.313481657636182,LOW
EVT-0017485,USER_051,human_user,2026-06-26 12:35:43.004872,normal,2.7537346e-05,0.15788443386554718,5.6,4.44,0.0,0.14,0.0,10.18,True,0.2164920720052106,LOW
EVT-0017486,USER_046,human_user,2026-06-26 12:36:20.452107,normal,4.3153763e-05,0.3102725148200989,11.0,7.5,0.0,0.34,0.0,18.84,True,0.3867514199389531,LOW
EVT-0017487,USER_050,human_user,2026-06-26 12:36:59.924932,normal,8.749962e-05,0.7904541492462158,24.01,6.54,0.0,0.2,0.0,30.75,True,0.5400895385728918,MEDIUM
EVT-0017488,USER_014,human_user,2026-06-26 12:37:08.306497,normal,0.00019007921,1.2534271478652954,30.0,12.01,0.0,0.12,0.0,42.13,True,0.6257709850239164,MEDIUM
EVT-0017489,USER_031,human_user,2026-06-26 12:37:20.640516,normal,0.0011352301,0.1982245296239853,7.02,8.95,0.02,0.12,0.0,16.11,True,0.33230086087786254,LOW
EVT-0017490,SVC_060,service_account,2026-06-26 12:37:38.664552,normal,4.6610832e-05,0.18571868538856506,6.58,4.07,0.0,0.23,0.0,10.88,True,0.19085698307150523,LOW
EVT-0017491,USER_027,human_user,2026-06-26 12:38:29.081742,normal,8.21352e-05,0.4305560886859894,15.26,8.96,0.0,0.29,0.0,24.51,True,0.4656118502556723,LOW
EVT-0017492,USER_020,human_user,2026-06-26 12:38:40.483766,normal,7.021427e-05,0.25259628891944885,8.95,8.93,0.0,0.24,0.0,18.12,True,0.35995301891802434,LOW
EVT-0017493,USER_009,human_user,2026-06-26 12:39:10.580858,normal,0.00016379356,0.1928442269563675,6.83,3.54,0.0,0.15,0.0,10.52,True,0.2132457267186025,LOW
EVT-0017494,USER_028,human_user,2026-06-26 12:39:48.492010,normal,3.6001205e-05,0.24659040570259094,8.74,6.52,0.0,0.26,0.0,15.52,True,0.3232965099944753,LOW
EVT-0017495,USER_049,human_user,2026-06-26 12:40:02.310355,normal,9.083748e-05,0.2213725596666336,7.85,7.12,0.0,0.52,0.0,15.49,True,0.31173490729191267,LOW
EVT-0017496,USER_019,human_user,2026-06-26 12:40:03.853740,normal,8.380413e-05,0.12462230026721954,4.42,7.2,0.0,0.19,0.0,11.81,True,0.23916487754253082,LOW
EVT-0017497,USER_034,human_user,2026-06-26 12:40:15.610338,normal,0.00016510487,0.22407513856887817,7.94,6.49,0.0,0.2,0.0,14.63,True,0.28473118340379827,LOW
EVT-0017498,USER_042,human_user,2026-06-26 12:40:16.761520,normal,0.0011943579,0.24562641978263855,8.7,7.77,0.02,0.47,0.0,16.96,True,0.32966018343398584,LOW
EVT-0017499,USER_044,human_user,2026-06-26 12:40:31.485195,normal,0.0018877983,0.31481027603149414,11.16,5.42,0.04,0.21,0.0,16.83,True,0.3273623732118695,LOW
EVT-0017500,USER_018,human_user,2026-06-26 12:40:31.767948,normal,3.4928322e-05,0.1349829137325287,4.78,6.23,0.0,0.17,0.0,11.18,True,0.2376130527639026,LOW
EVT-0017501,USER_010,human_user,2026-06-26 12:41:32.938899,normal,5.1379204e-05,0.40355443954467773,14.3,5.97,0.0,0.08,0.0,20.35,True,0.427412088697591,LOW
EVT-0017502,USER_055,human_user,2026-06-26 12:41:45.601582,normal,0.0011947155,0.4805086553096771,17.03,8.16,0.02,0.99,1.39,27.59,True,0.5145452578595918,LOW
EVT-0017503,USER_028,human_user,2026-06-26 12:41:57.395910,normal,0.00033926964,0.253425270318985,8.98,8.97,0.01,0.26,0.0,18.22,True,0.367737735740573,LOW
EVT-0017504,USER_008,human_user,2026-06-26 12:42:02.134848,normal,0.0007839203,0.2333652526140213,8.27,6.65,0.02,0.11,0.0,15.05,True,0.2840153468795107,LOW
EVT-0017505,USER_006,human_user,2026-06-26 12:42:06.365801,normal,7.688999e-05,0.27910757064819336,9.89,7.66,0.0,0.13,0.0,17.68,True,0.35817622968725,LOW
EVT-0017506,USER_053,human_user,2026-06-26 12:42:20.067623,normal,0.00015676022,0.1868835687637329,6.62,4.98,0.0,0.17,0.0,11.77,True,0.2517123216765003,LOW
EVT-0017507,USER_023,human_user,2026-06-26 12:43:22.614502,normal,3.6597252e-05,0.1504775434732437,5.33,8.51,0.0,0.25,0.0,14.09,True,0.27020813423320306,LOW
EVT-0017508,EDGE_066,edge_device,2026-06-26 12:45:28.487565,normal,0.00011575222,0.17852358520030975,6.33,4.32,0.0,0.1,0.0,10.75,True,0.22834353008898675,LOW
EVT-0017509,USER_026,human_user,2026-06-26 12:46:10.817372,normal,0.00010216236,0.26750731468200684,9.48,5.58,0.0,0.18,0.0,15.24,True,0.31854150072784326,LOW
EVT-0017510,USER_005,human_user,2026-06-26 12:46:11.398824,normal,4.8995018e-05,0.13802160322666168,4.89,6.91,0.0,0.58,0.0,12.38,True,0.2610890277969214,LOW
EVT-0017511,USER_020,human_user,2026-06-26 12:46:59.817289,low_slow_exfiltration,0.99976873,0.3030541241168976,10.74,16.67,20.0,0.24,0.0,47.65,True,0.5314601513883509,MEDIUM
EVT-0017512,USER_040,human_user,2026-06-26 12:47:27.627049,normal,0.00046515465,0.2750914394855499,9.75,8.46,0.01,0.15,0.0,18.37,True,0.38955839284438554,LOW
EVT-0017513,USER_028,human_user,2026-06-26 12:48:42.572377,normal,0.0024442673,0.2625156342983246,9.3,12.67,0.05,0.26,0.0,22.28,True,0.4256776111599395,LOW
EVT-0017514,USER_025,human_user,2026-06-26 12:49:00.142084,normal,0.0012521744,0.16621340811252594,5.89,5.75,0.03,0.48,0.0,12.15,True,0.22400205022344616,LOW
EVT-0017515,USER_029,human_user,2026-06-26 12:49:33.368377,normal,7.164478e-05,0.1782006174325943,6.32,7.99,0.0,0.23,0.0,14.54,True,0.28074448314492095,LOW
EVT-0017516,USER_045,human_user,2026-06-26 12:49:50.044564,normal,8.893013e-05,0.1882830560207367,6.67,7.6,0.0,0.13,0.0,14.4,True,0.30587848227874326,LOW
EVT-0017517,USER_034,human_user,2026-06-26 12:51:05.593662,normal,5.531311e-05,0.2310892939567566,8.19,4.99,0.0,0.2,0.0,13.38,True,0.26870063810586164,LOW
EVT-0017518,USER_039,human_user,2026-06-26 12:51:11.787208,normal,2.515316e-05,0.20478442311286926,7.26,5.38,0.0,0.15,0.0,12.79,True,0.26776372106492735,LOW
EVT-0017519,USER_010,human_user,2026-06-26 12:51:21.852586,normal,5.710125e-05,0.40724340081214905,14.43,5.79,0.0,0.08,0.0,20.3,True,0.42726489180677624,LOW
EVT-0017520,USER_023,human_user,2026-06-26 12:51:47.094104,normal,5.686283e-05,0.15738113224506378,5.58,4.16,0.0,0.25,0.0,9.99,True,0.20941451866341526,LOW
EVT-0017521,USER_050,human_user,2026-06-26 12:52:18.284391,normal,0.00016748905,0.7916080951690674,24.03,8.22,0.0,0.2,0.0,32.45,True,0.5634277140243674,MEDIUM
EVT-0017522,EDGE_069,edge_device,2026-06-26 12:53:24.491424,normal,7.1406364e-05,0.22836053371429443,8.09,5.14,0.0,0.08,0.0,13.31,True,0.28518324822013774,LOW
EVT-0017523,USER_031,human_user,2026-06-26 12:53:54.247959,normal,0.0001244545,0.17697018384933472,6.27,6.32,0.0,0.12,0.0,12.71,True,0.27195736383710983,LOW
EVT-0017524,SVC_059,service_account,2026-06-26 12:54:55.730883,normal,6.2704086e-05,0.20058584213256836,7.11,0.71,0.0,0.11,0.0,7.93,True,0.15309874265777976,LOW
EVT-0017525,USER_008,human_user,2026-06-26 12:56:41.721388,normal,9.548664e-05,0.21953405439853668,7.78,7.57,0.0,0.11,0.0,15.46,True,0.3214894972359061,LOW
EVT-0017526,USER_046,human_user,2026-06-26 12:57:09.980434,normal,0.0001424551,0.34000858664512634,12.05,5.99,0.0,0.34,0.0,18.38,True,0.36803395688548435,LOW
EVT-0017527,USER_025,human_user,2026-06-26 12:57:32.485354,normal,0.0004503131,0.1775263398885727,6.29,2.62,0.01,0.48,0.0,9.4,True,0.18812210184374917,LOW
EVT-0017528,USER_041,human_user,2026-06-26 12:57:41.560613,normal,0.00017237663,0.4080079197883606,14.46,6.98,0.0,0.34,0.0,21.78,True,0.45158882186397076,LOW
EVT-0017529,EDGE_067,edge_device,2026-06-26 12:57:46.307847,normal,0.00033152103,0.25719109177589417,9.11,10.01,0.01,0.09,0.0,19.22,True,0.38271778292940795,LOW
EVT-0017530,USER_002,human_user,2026-06-26 12:57:55.645920,normal,0.0002182126,0.23213140666484833,8.23,8.03,0.0,0.13,0.0,16.39,True,0.3407612647544725,LOW
EVT-0017531,USER_026,human_user,2026-06-26 12:58:04.758266,normal,0.00015366077,0.2677849233150482,9.49,7.35,0.0,0.17,0.0,17.01,True,0.3433944305737245,LOW
EVT-0017532,USER_015,human_user,2026-06-26 13:00:14.289247,normal,4.1604042e-05,0.18874254822731018,6.69,6.13,0.0,0.25,0.0,13.07,True,0.27568459705520193,LOW
EVT-0017533,USER_041,human_user,2026-06-26 13:00:22.528750,normal,0.0020892024,0.403751939535141,14.31,11.76,0.04,0.33,0.0,26.44,True,0.5152874777145708,LOW
EVT-0017534,USER_002,human_user,2026-06-26 13:00:25.197151,normal,9.10759e-05,0.19107550382614136,6.77,7.01,0.0,0.13,0.0,13.91,True,0.3014446593019123,LOW
EVT-0017535,USER_017,human_user,2026-06-26 13:01:58.159723,normal,1.4662743e-05,0.3463553488254547,12.27,4.87,0.0,0.49,1.67,19.3,True,0.35016540225011067,LOW
EVT-0017536,USER_018,human_user,2026-06-26 13:02:18.879575,normal,7.927418e-05,0.17823262512683868,6.32,6.06,0.0,0.17,0.0,12.55,True,0.2644559084491912,LOW
EVT-0017537,USER_010,human_user,2026-06-26 13:02:19.149335,normal,4.5776367e-05,0.3936389684677124,13.95,9.97,0.0,0.08,0.0,24.0,True,0.47792354654652236,LOW
EVT-0017538,USER_023,human_user,2026-06-26 13:04:26.256082,normal,7.212162e-05,0.1896539181470871,6.72,4.63,0.0,0.25,0.0,11.6,True,0.23858288671401348,LOW
EVT-0017539,USER_052,human_user,2026-06-26 13:05:03.523415,normal,7.236004e-05,0.10328105092048645,3.66,6.66,0.0,0.3,0.0,10.62,True,0.21108139499843606,LOW
EVT-0017540,USER_040,human_user,2026-06-26 13:05:20.588465,normal,0.00011718273,0.2652234435081482,9.4,8.9,0.0,0.15,0.0,18.45,True,0.36672364761003634,LOW
EVT-0017541,USER_031,human_user,2026-06-26 13:05:34.721678,normal,0.00022882223,0.2264312356710434,8.02,6.62,0.0,0.12,0.0,14.76,True,0.3145780527762259,LOW
EVT-0017542,USER_051,human_user,2026-06-26 13:05:45.474629,normal,7.867813e-05,0.17431887984275818,6.18,5.02,0.0,0.14,0.0,11.34,True,0.23545511737310926,LOW
EVT-0017543,USER_018,human_user,2026-06-26 13:06:16.658544,normal,8.833408e-05,0.1931588053703308,6.85,5.72,0.0,0.17,0.0,12.74,True,0.27159068428695476,LOW
EVT-0017544,USER_052,human_user,2026-06-26 13:06:26.179002,normal,0.00014221668,0.11214927583932877,3.97,3.95,0.0,0.3,0.0,8.22,True,0.17374553894893155,LOW
EVT-0017545,USER_024,human_user,2026-06-26 13:08:00.582769,normal,7.581711e-05,0.7344285249710083,23.01,8.49,0.0,0.45,0.0,31.95,True,0.5798046236000589,MEDIUM
EVT-0017546,USER_049,human_user,2026-06-26 13:08:22.609833,normal,8.881092e-05,0.2299245148897171,8.15,7.82,0.0,0.51,0.0,16.48,True,0.34422651833215834,LOW
EVT-0017547,USER_042,human_user,2026-06-26 13:08:41.422346,normal,0.0029949546,0.28600794076919556,10.14,10.67,0.06,0.47,0.0,21.34,True,0.4160084119838108,LOW
EVT-0017548,USER_035,human_user,2026-06-26 13:09:02.358208,normal,0.00031602383,0.27105623483657837,9.61,11.29,0.01,0.22,5.0,26.13,True,0.41508566555074167,LOW
EVT-0017549,USER_013,human_user,2026-06-26 13:09:55.113583,normal,7.236004e-05,0.20390966534614563,7.23,5.69,0.0,0.55,0.0,13.47,True,0.2801599822498501,LOW
EVT-0017550,EDGE_066,edge_device,2026-06-26 13:09:56.867359,normal,4.9471855e-05,0.1731685847043991,6.14,4.78,0.0,0.1,0.0,11.02,True,0.2333318694347206,LOW
EVT-0017551,USER_008,human_user,2026-06-26 13:10:09.275613,normal,6.9737434e-05,0.21939581632614136,7.77,7.86,0.0,0.11,0.0,15.74,True,0.3253694632151943,LOW
EVT-0017552,USER_051,human_user,2026-06-26 13:10:44.737802,normal,0.00029295683,0.16780300438404083,5.95,10.14,0.01,0.14,0.0,16.24,True,0.30335293176625816,LOW
EVT-0017553,EDGE_068,edge_device,2026-06-26 13:10:47.045188,normal,5.543232e-05,0.1965646594762802,6.97,3.82,0.0,0.16,0.0,10.95,True,0.22554071409039997,LOW
EVT-0017554,USER_023,human_user,2026-06-26 13:10:56.631157,normal,5.8054924e-05,0.14577160775661469,5.17,4.71,0.0,0.24,0.0,10.12,True,0.213872444491305,LOW
EVT-0017555,USER_001,human_user,2026-06-26 13:12:24.205473,normal,5.6505203e-05,0.24434688687324524,8.66,7.01,0.0,0.43,0.0,16.1,True,0.3259988789913662,LOW
EVT-0017556,USER_018,human_user,2026-06-26 13:12:56.838323,normal,5.7458878e-05,0.20597153902053833,7.3,8.01,0.0,0.17,0.0,15.48,True,0.3125654766057958,LOW
EVT-0017557,USER_034,human_user,2026-06-26 13:13:25.786732,normal,0.00024181604,0.24457013607025146,8.67,8.12,0.0,0.2,0.0,16.99,True,0.32199689537855103,LOW
EVT-0017558,USER_015,human_user,2026-06-26 13:13:58.027442,normal,0.00014352798,0.2045505940914154,7.25,8.08,0.0,0.25,0.0,15.58,True,0.3115788034749704,LOW
EVT-0017559,USER_002,human_user,2026-06-26 13:14:24.546576,normal,6.759167e-05,0.1882348358631134,6.67,7.96,0.0,0.13,0.0,14.76,True,0.31250184855740754,LOW
EVT-0017560,USER_042,human_user,2026-06-26 13:14:59.093907,normal,0.000116467476,0.32536542415618896,11.53,6.63,0.0,0.47,0.0,18.63,True,0.3701606171206541,LOW
EVT-0017561,USER_050,human_user,2026-06-26 13:16:02.243584,normal,9.191036e-05,0.7758078575134277,23.75,7.76,0.0,0.2,0.0,31.71,True,0.5568502830096524,MEDIUM
EVT-0017562,USER_019,human_user,2026-06-26 13:16:20.265105,normal,6.365776e-05,0.11890830099582672,4.21,8.03,0.0,0.19,0.0,12.43,True,0.25353056671806457,LOW
EVT-0017563,SVC_058,service_account,2026-06-26 13:16:47.561681,normal,4.2557716e-05,0.1343616396188736,4.76,5.35,0.0,0.06,0.0,10.17,True,0.21197233981425406,LOW
EVT-0017564,USER_040,human_user,2026-06-26 13:17:47.135926,normal,0.0005042553,0.2720767557621002,9.64,10.04,0.01,0.15,0.0,19.84,True,0.3873437807240947,LOW
EVT-0017565,USER_012,human_user,2026-06-26 13:18:48.350216,normal,0.0060165524,0.23981735110282898,8.5,10.61,0.12,0.24,0.0,19.47,True,0.38366662782775995,LOW
EVT-0017566,USER_048,human_user,2026-06-26 13:19:01.857667,normal,4.4226646e-05,0.2831208407878876,10.03,5.64,0.0,0.24,0.0,15.91,True,0.3274477570922796,LOW
EVT-0017567,USER_002,human_user,2026-06-26 13:20:45.765204,normal,7.56979e-05,0.19595904648303986,6.94,7.68,0.0,0.13,0.0,14.75,True,0.3070040918464155,LOW
EVT-0017568,USER_016,human_user,2026-06-26 13:20:55.172162,normal,0.00012362003,0.2791922688484192,9.89,6.13,0.0,0.9,0.0,16.92,True,0.341720226205538,LOW
EVT-0017569,USER_029,human_user,2026-06-26 13:21:15.083414,normal,3.85046e-05,0.12894561886787415,4.57,4.52,0.0,0.23,0.0,9.32,True,0.19720150863726793,LOW
EVT-0017570,EDGE_066,edge_device,2026-06-26 13:21:53.815978,normal,6.055832e-05,0.18020080029964447,6.39,4.61,0.0,0.1,0.0,11.1,True,0.23565449030365546,LOW
EVT-0017571,USER_024,human_user,2026-06-26 13:22:31.044995,normal,0.00079613924,0.7320149540901184,22.97,11.1,0.02,0.45,0.0,34.54,True,0.6039549340846988,MEDIUM
EVT-0017572,USER_021,human_user,2026-06-26 13:22:51.710263,normal,0.00010609627,0.2545352280139923,9.02,4.66,0.0,0.16,0.0,13.84,True,0.2809471609398435,LOW
EVT-0017573,USER_041,human_user,2026-06-26 13:22:58.133056,normal,0.00023311377,0.3966229259967804,14.06,6.47,0.0,0.33,5.0,25.86,True,0.4209724532443884,LOW
EVT-0017574,USER_019,human_user,2026-06-26 13:24:15.981025,normal,5.1140785e-05,0.11597950011491776,4.11,6.81,0.0,0.19,0.0,11.11,True,0.2275315762300244,LOW
EVT-0017575,USER_053,human_user,2026-06-26 13:24:31.327276,normal,7.164478e-05,0.19065827131271362,6.76,4.96,0.0,0.17,0.0,11.89,True,0.23852235098547825,LOW
EVT-0017576,USER_025,human_user,2026-06-26 13:24:40.069221,normal,0.00038397312,0.14914201200008392,5.29,4.39,0.01,0.48,0.0,10.17,True,0.1926442145883287,LOW
EVT-0017577,SVC_061,service_account,2026-06-26 13:24:44.000365,normal,0.00016665459,0.192275270819664,6.81,0.49,0.0,0.11,0.0,7.41,True,0.1430798579369331,LOW
EVT-0017578,USER_044,human_user,2026-06-26 13:24:49.553816,normal,0.0001270771,0.2909085154533386,10.31,3.59,0.0,0.21,0.0,14.11,True,0.28479275817344524,LOW
EVT-0017579,USER_037,human_user,2026-06-26 13:25:06.752321,normal,6.020069e-05,0.20836058259010315,7.38,6.23,0.0,0.2,0.0,13.81,True,0.29690873947240126,LOW
EVT-0017580,USER_034,human_user,2026-06-26 13:25:25.528415,normal,5.6505203e-05,0.1954389363527298,6.93,4.78,0.0,0.2,0.0,11.91,True,0.24031314029933676,LOW
EVT-0017581,USER_022,human_user,2026-06-26 13:25:53.911662,normal,7.736683e-05,0.17663653194904327,6.26,8.23,0.0,0.21,0.0,14.7,True,0.2956122693704697,LOW
EVT-0017582,USER_010,human_user,2026-06-26 13:26:23.120071,normal,5.543232e-05,0.3760682940483093,13.33,6.93,0.0,0.08,0.0,20.34,True,0.42284936767398107,LOW
EVT-0017583,USER_044,human_user,2026-06-26 13:27:44.083951,normal,0.003440559,0.4891606569290161,17.33,10.23,0.07,0.21,0.0,27.84,True,0.5473610529350779,LOW
EVT-0017584,USER_027,human_user,2026-06-26 13:28:08.234317,normal,7.021427e-05,0.4299069941043854,15.24,7.31,0.0,0.29,5.0,27.84,True,0.457786802317696,LOW
EVT-0017585,USER_011,human_user,2026-06-26 13:29:09.970824,normal,3.0040741e-05,0.17378510534763336,6.16,4.52,0.0,0.09,0.0,10.77,True,0.23000890231166313,LOW
EVT-0017586,USER_033,human_user,2026-06-26 13:29:14.158621,normal,0.040539622,0.47056320309638977,16.68,12.68,0.81,0.4,0.42,30.99,True,0.5694312973969201,MEDIUM
EVT-0017587,USER_030,human_user,2026-06-26 13:29:49.901972,normal,0.0052147508,0.2912524938583374,10.32,7.78,0.1,1.05,0.0,19.25,True,0.37388499938044506,LOW
EVT-0017588,USER_025,human_user,2026-06-26 13:30:24.956097,normal,0.00017541647,0.2020420879125595,7.16,8.34,0.0,0.48,0.0,15.98,True,0.31839886898193975,LOW
EVT-0017589,USER_034,human_user,2026-06-26 13:30:25.023882,normal,6.771088e-05,0.21835540235042572,7.74,3.79,0.0,0.2,0.0,11.73,True,0.24249948340954122,LOW
EVT-0017590,USER_029,human_user,2026-06-26 13:32:34.415233,normal,4.8041344e-05,0.10558482259511948,3.74,5.6,0.0,0.23,0.0,9.57,True,0.19447869594366338,LOW
EVT-0017591,SVC_061,service_account,2026-06-26 13:33:08.770253,normal,0.00032162666,0.1614800989627838,5.72,1.5,0.01,0.11,0.0,7.34,True,0.1355015069284269,LOW
EVT-0017592,USER_025,human_user,2026-06-26 13:33:59.165013,normal,0.00050127506,0.2234022468328476,7.92,3.0,0.01,0.47,0.0,11.4,True,0.22598097460578326,LOW
EVT-0017593,USER_011,human_user,2026-06-26 13:34:05.767701,normal,5.4359436e-05,0.17075665295124054,6.05,6.11,0.0,0.09,0.0,12.25,True,0.2499544876407431,LOW
EVT-0017594,USER_010,human_user,2026-06-26 13:35:04.955328,normal,6.687641e-05,0.3488175570964813,12.36,10.2,0.0,0.08,0.0,22.64,True,0.46341546118690696,LOW
EVT-0017595,USER_018,human_user,2026-06-26 13:35:05.055415,normal,0.00013554096,0.21351327002048492,7.57,9.47,0.0,0.17,0.0,17.21,True,0.33721381150723384,LOW
EVT-0017596,USER_042,human_user,2026-06-26 13:35:31.973603,impossible_travel,0.9977315,1.5682822465896606,30.0,12.99,19.95,0.46,5.0,68.4,True,0.7118067899866822,HIGH
EVT-0017597,USER_041,human_user,2026-06-26 13:35:43.379493,normal,0.00027543306,0.39497750997543335,14.0,5.88,0.01,0.33,5.0,25.22,True,0.41145372576258926,LOW
EVT-0017598,EDGE_065,edge_device,2026-06-26 13:35:51.717825,normal,2.18153e-05,0.2513855993747711,8.91,5.31,0.0,0.12,0.0,14.34,True,0.3055797483091022,LOW
EVT-0017599,USER_007,human_user,2026-06-26 13:36:19.840176,normal,0.00497818,0.25120609998703003,8.9,8.66,0.1,0.58,0.0,18.24,True,0.3491335203872836,LOW
EVT-0017600,USER_053,human_user,2026-06-26 13:36:51.018779,normal,0.00046813488,0.14609317481517792,5.18,8.0,0.01,0.17,0.0,13.36,True,0.2493126292230819,LOW
EVT-0017601,SVC_063,service_account,2026-06-26 13:38:51.091307,normal,0.0005759001,0.22915789484977722,8.12,2.89,0.01,0.15,0.0,11.17,True,0.20329319922150915,LOW
EVT-0017602,SVC_060,service_account,2026-06-26 13:39:55.537152,normal,3.1232834e-05,0.1769593060016632,6.27,0.71,0.0,0.23,0.0,7.21,True,0.13769893627147045,LOW
EVT-0017603,SVC_057,service_account,2026-06-26 13:40:08.997535,normal,0.00012755394,0.19816012680530548,7.02,2.08,0.0,0.13,0.0,9.23,True,0.16958110844287264,LOW
EVT-0017604,USER_015,human_user,2026-06-26 13:41:39.412939,normal,0.00015211105,0.13850247859954834,4.91,6.98,0.0,0.25,0.0,12.14,True,0.25350342388834435,LOW
EVT-0017605,USER_005,human_user,2026-06-26 13:41:53.923384,normal,3.71933e-05,0.14583720266819,5.17,7.25,0.0,0.57,0.0,12.99,True,0.2709659976057499,LOW
EVT-0017606,SVC_061,service_account,2026-06-26 13:42:37.978607,normal,0.00032949448,0.17260484397411346,6.12,0.45,0.01,0.11,0.0,6.69,True,0.12866340284554473,LOW
EVT-0017607,USER_055,human_user,2026-06-26 13:43:07.771024,normal,8.392334e-05,0.4654463529586792,16.49,5.26,0.0,0.99,0.0,22.74,True,0.45456678097254705,LOW
EVT-0017608,USER_009,human_user,2026-06-26 13:43:11.562210,normal,6.330013e-05,0.17169494926929474,6.08,2.75,0.0,0.15,0.0,8.98,True,0.18713936560259284,LOW
EVT-0017609,USER_020,human_user,2026-06-26 13:43:21.654560,normal,4.1007996e-05,0.30084681510925293,10.66,5.96,0.0,0.24,0.0,16.86,True,0.3524702084776373,LOW
EVT-0017610,USER_005,human_user,2026-06-26 13:45:12.337468,normal,0.00013506413,0.14363433420658112,5.09,6.28,0.0,0.57,0.0,11.94,True,0.24289862255129124,LOW
EVT-0017611,USER_020,human_user,2026-06-26 13:46:13.210097,normal,8.916855e-05,0.3209684491157532,11.37,3.93,0.0,0.24,0.0,15.54,True,0.3120652077251561,LOW
EVT-0017612,USER_018,human_user,2026-06-26 13:47:03.534605,normal,0.00025767088,0.21209709346294403,7.52,10.25,0.01,0.17,0.0,17.95,True,0.3469408529219123,LOW
EVT-0017613,USER_049,human_user,2026-06-26 13:47:03.547363,normal,3.9696693e-05,0.24373146891593933,8.64,8.1,0.0,0.51,0.0,17.25,True,0.3574042904476116,LOW
EVT-0017614,USER_053,human_user,2026-06-26 13:47:42.133358,normal,0.00013887882,0.1295454353094101,4.59,5.71,0.0,0.17,0.0,10.47,True,0.22139529292287496,LOW
EVT-0017615,USER_011,human_user,2026-06-26 13:48:14.604634,normal,4.720688e-05,0.16861480474472046,5.98,6.15,0.0,0.09,0.0,12.22,True,0.245722517402389,LOW
EVT-0017616,USER_052,human_user,2026-06-26 13:48:21.986841,normal,4.684925e-05,0.09405478090047836,3.33,3.9,0.0,0.3,0.0,7.53,True,0.1600192147557559,LOW
EVT-0017617,USER_052,human_user,2026-06-26 13:52:44.056436,normal,8.6545944e-05,0.10572413355112076,3.75,5.22,0.0,0.29,0.0,9.26,True,0.19280525316731761,LOW
EVT-0017618,USER_022,human_user,2026-06-26 13:53:21.047730,normal,5.1498413e-05,0.167818084359169,5.95,9.09,0.0,0.21,0.0,15.25,True,0.31576575151238473,LOW
EVT-0017619,USER_053,human_user,2026-06-26 13:54:06.327313,normal,0.000179708,0.12582504749298096,4.46,6.55,0.0,0.17,0.0,11.18,True,0.23032036322734545,LOW
